"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"J1";"JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal";1;"HEAD-JSTSH-X-PI04-RS oom.lt/HSHR4";;;
