"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U1";"MODULE-CONN-DADB-PI16-01";1;"MODULE-CONN-DADB-PI16-01";;;
2;"J1";"PinHeader_1x15_P2.54mm_Vertical";1;"Conn_01x15";;;
